C,011203
C,011349
C,011454
C,011715
C,011786
C,011871
C,012219
C,012480
C,012619
C,013057
C,014158
C,014332
C,014359
C,014448
C,014487
C,015547
C,015676
C,015730
C,015733
C,015757
C,015774
C,015783
C,017630
C,018127
C,018637
C,019732
C,020394
C,020465
C,020903
C,020904
C,022202
C,023083
C,023297
C,023652
C,023782
C,025075
C,025337
C,025386
C,026788
C,026977
C,028331
C,028483
C,031002
C,031224
C,032229
C,032681
C,033700
C,035194
C,035884
C,040014
C,043226
C,044153
C,044289
C,046564
C,049553
C,050043
C,051118
C,052978
C,053699
C,057239
C,062104
C,063780
C,067102
C,078833
C,081117
C,081148
C,084705
C,090019
C,092326
C,000119
C,000128
C,000197
C,000198
C,000262
C,000420
C,000535
C,000536
C,000537
C,000548
C,000741
C,000818
C,000866
C,000923
C,000947
C,000957
C,001059
C,001064
C,001087
C,001206
C,001232
C,001293
C,001315
C,001371
C,001381
C,001383
C,001384
C,001385
C,001414
C,001450
C,001460
C,001587
C,001689
C,001690
C,001691
C,001692
C,001693
C,001695
C,001832
C,001941
C,002004
C,002052
C,002083
C,002113
C,002131
C,002313
C,002575
C,002622
